epoch,batch,id,mem (cpu),gpu,gpu (gb?)
6,7,before training adversary (1),73.20965939,18596096,0.018596096
6,7,after training adversary (1),73.23396915,19093504,0.019093504
6,7,after training adversary (2),73.2480471,19731712,0.019731712
6,7,before training main model,73.25187686,19731712,0.019731712
6,7,after compiling,73.25046374,19732224,0.019732224
6,7,after training main model,73.31917005,27787520,0.02778752
6,8,before training anything,73.31887923,27787520,0.02778752
6,8,before training adversary (1),73.31959194,27787520,0.02778752
6,8,after training adversary (1),73.33474714,28287232,0.028287232
6,8,after training adversary (2),73.35490355,28776704,0.028776704
6,8,before training main model,73.37892659,28776704,0.028776704
6,8,after compiling,73.35479296,28777216,0.028777216
6,8,after training main model,73.42211072,36311040,0.03631104
6,9,before training anything,73.42379827,36311040,0.03631104
6,9,before training adversary (1),73.4222336,36311040,0.03631104
6,9,after training adversary (1),73.44073933,36849408,0.036849408
6,9,after training adversary (2),73.49159117,37402624,0.037402624
6,9,before training main model,73.49193523,37402624,0.037402624
6,9,after compiling,73.5017943,37403136,0.037403136
6,9,after training main model,73.56238643,45357056,0.045357056
6,10,before training anything,73.57093888,1189376,0.001189376
6,10,before training adversary (1),73.56664218,634880,0.00063488
6,10,after training adversary (1),73.61511834,1154304,0.001154304
6,10,after training adversary (2),73.62009498,1651456,0.001651456
6,10,before training main model,73.61780941,1651456,0.001651456
6,10,after compiling,73.6165847,1331968,0.001331968
6,10,after training main model,73.76001024,9707264,0.009707264
6,11,before training anything,73.7584087,9707264,0.009707264
6,11,before training adversary (1),73.7764352,9707264,0.009707264
6,11,after training adversary (1),73.80869939,10336768,0.010336768
6,11,after training adversary (2),73.82124544,10871552,0.010871552
6,11,before training main model,73.82214656,10871552,0.010871552
6,11,after compiling,73.81755494,10872064,0.010872064
6,11,after training main model,73.88379136,18926592,0.018926592
6,12,before training anything,73.87951923,18926592,0.018926592
6,12,before training adversary (1),73.87826995,18926592,0.018926592
6,12,after training adversary (1),73.90053171,19577088,0.019577088
6,12,after training adversary (2),73.92735642,20161024,0.020161024
6,12,before training main model,73.95038003,20161024,0.020161024
6,12,after compiling,73.92570573,20161536,0.020161536
6,12,after training main model,73.97745869,28198144,0.028198144
6,13,before training anything,73.98095258,28198144,0.028198144
6,13,before training adversary (1),73.99381402,28198144,0.028198144
6,13,after training adversary (1),74.00702771,28755712,0.028755712
6,13,after training adversary (2),74.02974003,29221632,0.029221632
6,13,before training main model,74.02873242,29221632,0.029221632
6,13,after compiling,74.03146445,29222144,0.029222144
6,13,after training main model,74.10466816,36570112,0.036570112
6,14,before training anything,74.10459034,36570112,0.036570112
6,14,before training adversary (1),74.09903206,36570112,0.036570112
6,14,after training adversary (1),74.14737306,37091328,0.037091328
6,14,after training adversary (2),74.13316403,37695232,0.037695232
6,14,before training main model,74.14208102,37695232,0.037695232
6,14,after compiling,74.15678976,37695744,0.037695744
6,14,after training main model,74.2397952,45268480,0.04526848
6,15,before training anything,74.23438848,1120512,0.001120512
6,15,before training adversary (1),74.23227904,584704,0.000584704
6,15,after training adversary (1),74.26982298,1261312,0.001261312
6,15,after training adversary (2),74.29466522,1755136,0.001755136
6,15,before training main model,74.29299405,1755136,0.001755136
6,15,after compiling,74.29185536,1471488,0.001471488
6,15,after training main model,74.44038451,9795328,0.009795328
6,16,before training anything,74.44579533,9795328,0.009795328
6,16,before training adversary (1),74.45111194,9795328,0.009795328
6,16,after training adversary (1),74.48007066,10351104,0.010351104
6,16,after training adversary (2),74.49875661,11037440,0.01103744
6,16,before training main model,74.49803571,11037440,0.01103744
6,16,after compiling,74.49994445,11037952,0.011037952
6,16,after training main model,74.54862131,19580160,0.01958016
6,17,before training anything,74.54772019,19580160,0.01958016
6,17,before training adversary (1),74.54597939,19580160,0.01958016
6,17,after training adversary (1),74.57048986,20078080,0.02007808
6,17,after training adversary (2),74.59173171,20583680,0.02058368
6,17,before training main model,74.59196518,20583680,0.02058368
6,17,after compiling,74.59014246,20584192,0.020584192
6,17,after training main model,74.7266048,28143616,0.028143616
6,18,before training anything,74.7056128,28143616,0.028143616
6,18,before training adversary (1),74.70764032,28143616,0.028143616
6,18,after training adversary (1),74.72475341,28846592,0.028846592
6,18,after training adversary (2),74.72621158,29456384,0.029456384
6,18,before training main model,74.74547098,29456384,0.029456384
6,18,after compiling,74.71839642,29456896,0.029456896
6,18,after training main model,74.78645965,36882688,0.036882688
6,19,before training anything,74.78130278,36882688,0.036882688
6,19,before training adversary (1),74.77525709,36882688,0.036882688
6,19,after training adversary (1),74.79305421,37451520,0.03745152
6,19,after training adversary (2),74.80892621,37919232,0.037919232
6,19,before training main model,74.80593203,37919232,0.037919232
6,19,after compiling,74.80027546,37919744,0.037919744
6,19,after training main model,74.86059725,45241600,0.0452416
6,20,before training anything,74.88823296,1177600,0.0011776
6,20,before training adversary (1),74.86504141,598272,0.000598272
6,20,after training adversary (1),74.95473152,1216768,0.001216768
6,20,after training adversary (2),74.94313574,1812480,0.00181248
6,20,before training main model,74.94888243,1812480,0.00181248
6,20,after compiling,74.94958285,1543168,0.001543168
6,20,after training main model,75.08556186,9755392,0.009755392
6,21,before training anything,75.08584038,9755392,0.009755392
6,21,before training adversary (1),75.08742554,9755392,0.009755392
6,21,after training adversary (1),75.11963238,10443264,0.010443264
6,21,after training adversary (2),75.14927514,10963968,0.010963968
6,21,before training main model,75.15303936,10963968,0.010963968
6,21,after compiling,75.14410598,10964480,0.01096448
6,21,after training main model,75.1944745,18962688,0.018962688
6,22,before training anything,75.19548621,18962688,0.018962688
6,22,before training adversary (1),75.19737856,18962688,0.018962688
6,22,after training adversary (1),75.22568602,19509504,0.019509504
6,22,after training adversary (2),75.24861952,20130816,0.020130816
6,22,before training main model,75.32896666,20130816,0.020130816
6,22,after compiling,75.24161536,20131328,0.020131328
6,22,after training main model,75.28012595,28391680,0.02839168
6,23,before training anything,75.27456768,28391680,0.02839168
6,23,before training adversary (1),75.27165952,28391680,0.02839168
6,23,after training adversary (1),75.30699981,28960512,0.028960512
6,23,after training adversary (2),75.35782707,29483776,0.029483776
6,23,before training main model,75.32344525,29483776,0.029483776
6,23,after compiling,75.32496486,29484288,0.029484288
6,23,after training main model,75.37794253,37213440,0.03721344
6,24,before training anything,75.37515725,37213440,0.03721344
6,24,before training adversary (1),75.37179443,37213440,0.03721344
6,24,after training adversary (1),75.38773606,37747200,0.0377472
6,24,after training adversary (2),75.41743616,38287360,0.03828736
6,24,before training main model,75.41956608,38287360,0.03828736
6,24,after compiling,75.44761958,38287872,0.038287872
6,24,after training main model,75.51531827,46595840,0.04659584
6,25,before training anything,75.51684198,1161984,0.001161984
6,25,before training adversary (1),75.5180585,604928,0.000604928
6,25,after training adversary (1),75.56803789,1131008,0.001131008
6,25,after training adversary (2),75.59000883,1746688,0.001746688
6,25,before training main model,75.58855885,1746688,0.001746688
6,25,after compiling,75.58879232,1449472,0.001449472
6,25,after training main model,75.71612467,9317888,0.009317888
6,26,before training anything,75.71635814,9317888,0.009317888
6,26,before training adversary (1),75.71657114,9317888,0.009317888
6,26,after training adversary (1),75.74051226,9822464,0.009822464
6,26,after training adversary (2),75.76778752,10509056,0.010509056
6,26,before training main model,75.77339904,10509056,0.010509056
6,26,after compiling,75.76659968,10509568,0.010509568
6,26,after training main model,75.81294182,17850112,0.017850112
6,27,before training anything,75.85978778,17850112,0.017850112
6,27,before training adversary (1),75.82124032,17850112,0.017850112
6,27,after training adversary (1),75.8516777,18387456,0.018387456
6,27,after training adversary (2),75.87415654,18852352,0.018852352
6,27,before training main model,75.88979098,18852352,0.018852352
6,27,after compiling,75.87790438,18852864,0.018852864
6,27,after training main model,75.93010381,26406912,0.026406912
6,28,before training anything,75.92740045,26406912,0.026406912
6,28,before training adversary (1),75.92812134,26406912,0.026406912
6,28,after training adversary (1),75.95461837,26937088,0.026937088
6,28,after training adversary (2),75.9738327,27443456,0.027443456
6,28,before training main model,75.9870505,27443456,0.027443456
6,28,after compiling,75.99030682,27443968,0.027443968
6,28,after training main model,76.03100058,35560192,0.035560192
6,29,before training anything,76.03597312,35560192,0.035560192
6,29,before training adversary (1),76.04555776,35560192,0.035560192
6,29,after training adversary (1),76.09046221,36121600,0.0361216
6,29,after training adversary (2),76.0940544,36620288,0.036620288
6,29,before training main model,76.09680691,36620288,0.036620288
6,29,after compiling,76.08812749,36620800,0.0366208
6,29,after training main model,76.16206848,44120320,0.04412032
6,30,before training anything,76.15722291,1317120,0.00131712
6,30,before training adversary (1),76.15694848,599040,0.00059904
6,30,after training adversary (1),76.21489869,1202688,0.001202688
6,30,after training adversary (2),76.23092224,1805312,0.001805312
6,30,before training main model,76.22827622,1805312,0.001805312
6,30,after compiling,76.22883738,1529344,0.001529344
6,30,after training main model,76.36337869,9228544,0.009228544
6,31,before training anything,76.42076774,9228544,0.009228544
6,31,before training adversary (1),76.47564595,9228544,0.009228544
6,31,after training adversary (1),76.40056627,9751808,0.009751808
6,31,after training adversary (2),76.42937344,10350336,0.010350336
6,31,before training main model,76.42269286,10350336,0.010350336
6,31,after compiling,76.4266455,10350848,0.010350848
6,31,after training main model,76.48567296,18751488,0.018751488
6,32,before training anything,76.48625459,18751488,0.018751488
6,32,before training adversary (1),76.48704102,18751488,0.018751488
6,32,after training adversary (1),76.49719501,19281152,0.019281152
6,32,after training adversary (2),76.52908237,19856896,0.019856896
6,32,before training main model,76.52395418,19856896,0.019856896
6,32,after compiling,76.5314089,19857408,0.019857408
6,32,after training main model,76.59046912,27444224,0.027444224
6,33,before training anything,76.59200922,27444224,0.027444224
6,33,before training adversary (1),76.59357389,27444224,0.027444224
6,33,after training adversary (1),76.62041088,28111360,0.02811136
6,33,after training adversary (2),76.63520563,28652544,0.028652544
6,33,before training main model,76.63304294,28652544,0.028652544
6,33,after compiling,76.63280947,28653056,0.028653056
6,33,after training main model,76.71180493,36066304,0.036066304
6,34,before training anything,76.68980531,36066304,0.036066304
6,34,before training adversary (1),76.68998554,36066304,0.036066304
6,34,after training adversary (1),76.70918758,36670208,0.036670208
6,34,after training adversary (2),76.74033357,37139456,0.037139456
6,34,before training main model,76.73615565,37139456,0.037139456
6,34,after compiling,76.73885082,37139968,0.037139968
6,34,after training main model,76.81346355,44970496,0.044970496
6,35,before training anything,76.84089037,1155328,0.001155328
6,35,before training adversary (1),76.8166871,631808,0.000631808
6,35,after training adversary (1),76.85738496,1162496,0.001162496
6,35,after training adversary (2),76.87571046,1717248,0.001717248
6,35,before training main model,76.88216166,1717248,0.001717248
6,35,after compiling,76.88196915,1426176,0.001426176
6,35,after training main model,77.01711667,9368320,0.00936832
6,36,before training anything,77.01539635,9368320,0.00936832
6,36,before training adversary (1),77.01404877,9368320,0.00936832
6,36,after training adversary (1),77.04671027,10017280,0.01001728
6,36,after training adversary (2),77.0702377,10533632,0.010533632
6,36,before training main model,77.0702336,10533632,0.010533632
6,36,after compiling,77.09484646,10534144,0.010534144
6,36,after training main model,77.12115917,18459392,0.018459392
6,37,before training anything,77.12132301,18459392,0.018459392
6,37,before training adversary (1),77.12134758,18459392,0.018459392
6,37,after training adversary (1),77.13980826,18985728,0.018985728
6,37,after training adversary (2),77.17620122,19537408,0.019537408
6,37,before training main model,77.15699917,19537408,0.019537408
6,37,after compiling,77.15840819,19537920,0.01953792
6,37,after training main model,77.2182999,27080704,0.027080704
6,38,before training anything,77.21578906,27080704,0.027080704
6,38,before training adversary (1),77.24776653,27080704,0.027080704
6,38,after training adversary (1),77.26474035,27568384,0.027568384
6,38,after training adversary (2),77.26944666,28169216,0.028169216
6,38,before training main model,77.26594458,28169216,0.028169216
6,38,after compiling,77.26699315,28169728,0.028169728
6,38,after training main model,77.32650394,35941120,0.03594112
6,39,before training anything,77.32630733,35941120,0.03594112
6,39,before training adversary (1),77.32415283,35941120,0.03594112
6,39,after training adversary (1),77.35389798,36521472,0.036521472
6,39,after training adversary (2),77.37164595,37031424,0.037031424
6,39,before training main model,77.37173197,37031424,0.037031424
6,39,after compiling,77.37298125,37031936,0.037031936
6,39,after training main model,77.46727117,44964864,0.044964864
6,40,before training anything,77.46820506,1249280,0.00124928
6,40,before training adversary (1),77.4679552,632064,0.000632064
6,40,after training adversary (1),77.52302592,1173760,0.00117376
6,40,after training adversary (2),77.54391142,1720064,0.001720064
6,40,before training main model,77.54360832,1720064,0.001720064
6,40,after compiling,77.54326016,1412096,0.001412096
6,40,after training main model,77.69462374,9396736,0.009396736
6,41,before training anything,77.69009766,9396736,0.009396736
6,41,before training adversary (1),77.68890982,9396736,0.009396736
6,41,after training adversary (1),77.71960934,9861888,0.009861888
6,41,after training adversary (2),77.73324902,10468096,0.010468096
6,41,before training main model,77.73041459,10468096,0.010468096
6,41,after compiling,77.73222093,10468608,0.010468608
6,41,after training main model,77.78331853,18278400,0.0182784
6,42,before training anything,77.78464973,18278400,0.0182784
6,42,before training adversary (1),77.82098944,18278400,0.0182784
6,42,after training adversary (1),77.81132288,18756096,0.018756096
6,42,after training adversary (2),77.83734067,19329024,0.019329024
6,42,before training main model,77.83758643,19329024,0.019329024
6,42,after compiling,77.8354729,19329536,0.019329536
6,42,after training main model,77.90483866,27264512,0.027264512
6,43,before training anything,77.90061158,27264512,0.027264512
6,43,before training adversary (1),77.90148403,27264512,0.027264512
6,43,after training adversary (1),77.91632794,27740416,0.027740416
6,43,after training adversary (2),77.93590682,28309504,0.028309504
6,43,before training main model,77.94056397,28309504,0.028309504
6,43,after compiling,77.94070733,28310016,0.028310016
6,43,after training main model,77.99548314,36883712,0.036883712
6,44,before training anything,77.99487693,36883712,0.036883712
6,44,before training adversary (1),77.99220224,36883712,0.036883712
6,44,after training adversary (1),78.01604096,37379840,0.03737984
6,44,after training adversary (2),78.03131494,37921024,0.037921024
6,44,before training main model,78.04957082,37921024,0.037921024
6,44,after compiling,78.05275341,37921536,0.037921536
6,44,after training main model,78.11556966,45435648,0.045435648
6,45,before training anything,78.12105421,1223680,0.00122368
6,45,before training adversary (1),78.12060365,639232,0.000639232
6,45,after training adversary (1),78.16764621,1139712,0.001139712
6,45,after training adversary (2),78.1839401,1769728,0.001769728
6,45,before training main model,78.17722266,1769728,0.001769728
6,45,after compiling,78.17884058,1477376,0.001477376
6,45,after training main model,78.32395776,9827328,0.009827328
6,46,before training anything,78.32774656,9827328,0.009827328
6,46,before training adversary (1),78.32352358,9827328,0.009827328
6,46,after training adversary (1),78.34839859,10400000,0.0104
6,46,after training adversary (2),78.36049818,10923520,0.01092352
6,46,before training main model,78.36126003,10923520,0.01092352
6,46,after compiling,78.35834368,10924032,0.010924032
6,46,after training main model,78.42516173,19228160,0.01922816
6,47,before training anything,78.42356429,19228160,0.01922816
6,47,before training adversary (1),78.42453094,19228160,0.01922816
6,47,after training adversary (1),78.44566221,19721216,0.019721216
6,47,after training adversary (2),78.46854246,20283904,0.020283904
6,47,before training main model,78.49650586,20283904,0.020283904
6,47,after compiling,78.47143014,20284416,0.020284416
6,47,after training main model,78.62162227,27724800,0.0277248
6,48,before training anything,78.65892454,27724800,0.0277248
6,48,before training adversary (1),78.55063859,27724800,0.0277248
6,48,after training adversary (1),78.57433395,28296448,0.028296448
6,48,after training adversary (2),78.59730022,28869120,0.02886912
6,48,before training main model,78.59675136,28869120,0.02886912
6,48,after compiling,78.59756237,28869632,0.028869632
6,48,after training main model,78.64502682,36829184,0.036829184
6,49,before training anything,78.64231936,36829184,0.036829184
6,49,before training adversary (1),78.64243405,36829184,0.036829184
6,49,after training adversary (1),78.66118963,37353472,0.037353472
6,49,after training adversary (2),78.68490957,37875456,0.037875456
6,49,before training main model,78.69499802,37875456,0.037875456
6,49,after compiling,78.6995241,37875968,0.037875968
6,49,after training main model,78.75557376,46134784,0.046134784
6,50,after batches are done,78.75749069,46134784,0.046134784
6,50,after model test_on_batch,78.7596288,46259456,0.046259456
6,50,after adv test_on_batch,78.8172841,48016640,0.04801664
6,50,before reloading weights,78.84173722,48018176,0.048018176
6,50,after reloading weights,78.83296358,1265152,0.001265152
7,0,before training anything,78.86938931,1274368,0.001274368
7,0,before training adversary (1),78.86949581,706560,0.00070656
7,0,after training adversary (1),78.88431104,1401856,0.001401856
7,0,after training adversary (2),78.89577574,1874688,0.001874688
7,0,before training main model,78.8891607,1874688,0.001874688
7,0,after compiling,78.89138893,1559552,0.001559552
7,0,after training main model,79.02040474,9580544,0.009580544
7,1,before training anything,79.02038835,9580544,0.009580544
7,1,before training adversary (1),79.01748019,9580544,0.009580544
7,1,after training adversary (1),79.0305751,10110720,0.01011072
7,1,after training adversary (2),79.0629376,10776064,0.010776064
7,1,before training main model,79.06576384,10776064,0.010776064
7,1,after compiling,79.06512896,10776576,0.010776576
7,1,after training main model,79.12583987,19037696,0.019037696
7,2,before training anything,79.15271373,19037696,0.019037696
7,2,before training adversary (1),79.12512307,19037696,0.019037696
7,2,after training adversary (1),79.14394419,19611648,0.019611648
7,2,after training adversary (2),79.16333875,20164864,0.020164864
7,2,before training main model,79.16272026,20164864,0.020164864
7,2,after compiling,79.16695962,20165376,0.020165376
7,2,after training main model,79.22590925,28309760,0.02830976
7,3,before training anything,79.22651546,28309760,0.02830976
7,3,before training adversary (1),79.22499174,28309760,0.02830976
7,3,after training adversary (1),79.25633024,28816384,0.028816384
7,3,after training adversary (2),79.27597875,29465088,0.029465088
7,3,before training main model,79.27196058,29465088,0.029465088
7,3,after compiling,79.26965043,29465600,0.0294656
7,3,after training main model,79.34447616,37275904,0.037275904
7,4,before training anything,79.37132134,37275904,0.037275904
7,4,before training adversary (1),79.34163354,37275904,0.037275904
7,4,after training adversary (1),79.38182758,37861888,0.037861888
7,4,after training adversary (2),79.38188493,38474496,0.038474496
7,4,before training main model,79.40523622,38474496,0.038474496
7,4,after compiling,79.37776026,38475008,0.038475008
7,4,after training main model,79.43729971,46101760,0.04610176
7,5,before training anything,79.4442752,1321984,0.001321984
7,5,before training adversary (1),79.4442752,688640,0.00068864
7,5,after training adversary (1),79.47820237,1343232,0.001343232
7,5,after training adversary (2),79.4893271,1837824,0.001837824
7,5,before training main model,79.48893389,1837824,0.001837824
7,5,after compiling,79.48732416,1478400,0.0014784
7,5,after training main model,79.6189696,9969664,0.009969664
7,6,before training anything,79.61521357,9969664,0.009969664
7,6,before training adversary (1),79.64179251,9969664,0.009969664
7,6,after training adversary (1),79.63953152,10478080,0.01047808
7,6,after training adversary (2),79.66394778,11026688,0.011026688
7,6,before training main model,79.6628009,11026688,0.011026688
7,6,after compiling,79.66317773,11027200,0.0110272
7,6,after training main model,79.72662477,18830592,0.018830592
7,7,before training anything,79.72793549,18830592,0.018830592
7,7,before training adversary (1),79.72635034,18830592,0.018830592
7,7,after training adversary (1),79.74993101,19520768,0.019520768
7,7,after training adversary (2),79.78478797,20163584,0.020163584
7,7,before training main model,79.78251469,20163584,0.020163584
7,7,after compiling,79.78151526,20164096,0.020164096
7,7,after training main model,79.85470669,28409344,0.028409344
7,8,before training anything,79.85718886,28409344,0.028409344
7,8,before training adversary (1),79.85450598,28409344,0.028409344
7,8,after training adversary (1),79.88253901,29009152,0.029009152
7,8,after training adversary (2),79.92223744,29512960,0.02951296
7,8,before training main model,79.92139776,29512960,0.02951296
7,8,after compiling,79.9205376,29513472,0.029513472
7,8,after training main model,79.97852058,37442816,0.037442816
7,9,before training anything,79.98052352,37442816,0.037442816
7,9,before training adversary (1),79.97596058,37442816,0.037442816
7,9,after training adversary (1),80.00899482,37907712,0.037907712
7,9,after training adversary (2),80.02019328,38412800,0.0384128
7,9,before training main model,80.01844838,38412800,0.0384128
7,9,after compiling,80.01726054,38413312,0.038413312
7,9,after training main model,80.0917504,45663744,0.045663744
7,10,before training anything,80.10822451,1177856,0.001177856
7,10,before training adversary (1),80.1045463,625664,0.000625664
7,10,after training adversary (1),80.14491238,1140736,0.001140736
7,10,after training adversary (2),80.16324198,1664768,0.001664768
7,10,before training main model,80.15989965,1664768,0.001664768
7,10,after compiling,80.15988326,1368064,0.001368064
7,10,after training main model,80.30738842,9706752,0.009706752
7,11,before training anything,80.30621286,9706752,0.009706752
7,11,before training adversary (1),80.3036201,9706752,0.009706752
7,11,after training adversary (1),80.32033178,10311936,0.010311936
7,11,after training adversary (2),80.34573107,10953472,0.010953472
7,11,before training main model,80.34362163,10953472,0.010953472
7,11,after compiling,80.34586624,10953984,0.010953984
7,11,after training main model,80.42379264,18795264,0.018795264
7,12,before training anything,80.44900762,18795264,0.018795264
7,12,before training adversary (1),80.4221952,18795264,0.018795264
7,12,after training adversary (1),80.44518195,19331840,0.01933184
7,12,after training adversary (2),80.4673536,19848960,0.01984896
7,12,before training main model,80.46997094,19848960,0.01984896
7,12,after compiling,80.49569792,19849472,0.019849472
7,12,after training main model,80.53074739,27371008,0.027371008
7,13,before training anything,80.53052621,27371008,0.027371008
7,13,before training adversary (1),80.52792525,27371008,0.027371008
7,13,after training adversary (1),80.55462298,27825920,0.02782592
7,13,after training adversary (2),80.58374963,28315904,0.028315904
7,13,before training main model,80.58014925,28315904,0.028315904
7,13,after compiling,80.580096,28316416,0.028316416
7,13,after training main model,80.62547149,35808000,0.035808
7,14,before training anything,80.62398464,35808000,0.035808
7,14,before training adversary (1),80.62572544,35808000,0.035808
7,14,after training adversary (1),80.65133773,36525312,0.036525312
7,14,after training adversary (2),80.68050125,37163520,0.03716352
7,14,before training main model,80.68705894,37163520,0.03716352
7,14,after compiling,80.69032346,37164032,0.037164032
7,14,after training main model,80.76479283,44787968,0.044787968
7,15,before training anything,80.77707674,1317632,0.001317632
7,15,before training adversary (1),80.77327974,648192,0.000648192
7,15,after training adversary (1),80.79833088,1319680,0.00131968
7,15,after training adversary (2),80.80724787,1968128,0.001968128
7,15,before training main model,80.80654336,1968128,0.001968128
7,15,after compiling,80.80587981,1671680,0.00167168
7,15,after training main model,80.93351117,10341120,0.01034112
7,16,before training anything,80.93834854,10341120,0.01034112
7,16,before training adversary (1),80.93835674,10341120,0.01034112
7,16,after training adversary (1),80.95685837,10918400,0.0109184
7,16,after training adversary (2),80.98427699,11580672,0.011580672
7,16,before training main model,80.98367898,11580672,0.011580672
7,16,after compiling,80.98984346,11581184,0.011581184
7,16,after training main model,81.0610729,18936320,0.01893632
7,17,before training anything,81.06031514,18936320,0.01893632
7,17,before training adversary (1),81.06351821,18936320,0.01893632
7,17,after training adversary (1),81.07672371,19723776,0.019723776
7,17,after training adversary (2),81.10327398,20327936,0.020327936
7,17,before training main model,81.09876019,20327936,0.020327936
7,17,after compiling,81.09949338,20328448,0.020328448
7,17,after training main model,81.17081293,27896576,0.027896576
7,18,before training anything,81.17035827,27896576,0.027896576
7,18,before training adversary (1),81.17221376,27896576,0.027896576
7,18,after training adversary (1),81.20179917,28419584,0.028419584
7,18,after training adversary (2),81.2404695,28889600,0.0288896
7,18,before training main model,81.23927347,28889600,0.0288896
7,18,after compiling,81.25176627,28890112,0.028890112
7,18,after training main model,81.32729651,36609280,0.03660928
7,19,before training anything,81.3059031,36609280,0.03660928
7,19,before training adversary (1),81.31227648,36609280,0.03660928
7,19,after training adversary (1),81.33272781,37164800,0.0371648
7,19,after training adversary (2),81.35201587,37743360,0.03774336
7,19,before training main model,81.35020954,37743360,0.03774336
7,19,after compiling,81.35847526,37743872,0.037743872
7,19,after training main model,81.43107686,45690880,0.04569088
7,20,before training anything,81.46056397,1174784,0.001174784
7,20,before training adversary (1),81.46039194,637952,0.000637952
7,20,after training adversary (1),81.49333197,1156096,0.001156096
7,20,after training adversary (2),81.50369485,1759232,0.001759232
7,20,before training main model,81.50361702,1759232,0.001759232
7,20,after compiling,81.52102093,1440000,0.00144
7,20,after training main model,81.65063885,9610496,0.009610496
7,21,before training anything,81.65322752,9610496,0.009610496
7,21,before training adversary (1),81.65514445,9610496,0.009610496
7,21,after training adversary (1),81.6783401,10098432,0.010098432
7,21,after training adversary (2),81.70248602,10830080,0.01083008
7,21,before training main model,81.71298406,10830080,0.01083008
7,21,after compiling,81.70901504,10830592,0.010830592
7,21,after training main model,81.75983821,18244864,0.018244864
7,22,before training anything,81.75137587,18244864,0.018244864
7,22,before training adversary (1),81.75117517,18244864,0.018244864
7,22,after training adversary (1),81.77591091,18914816,0.018914816
7,22,after training adversary (2),81.82246605,19508224,0.019508224
7,22,before training main model,81.79082854,19508224,0.019508224
7,22,after compiling,81.78931712,19508736,0.019508736
7,22,after training main model,81.84804966,27415040,0.02741504
7,23,before training anything,81.84278221,27415040,0.02741504
7,23,before training adversary (1),81.83931699,27415040,0.02741504
7,23,after training adversary (1),81.86325402,27974144,0.027974144
7,23,after training adversary (2),81.89150822,28444928,0.028444928
7,23,before training main model,81.89372826,28444928,0.028444928
7,23,after compiling,81.89138125,28445440,0.02844544
7,23,after training main model,81.93316045,36797696,0.036797696
7,24,before training anything,81.93851392,36797696,0.036797696
7,24,before training adversary (1),81.93548288,36797696,0.036797696
7,24,after training adversary (1),81.9590185,37288960,0.03728896
7,24,after training adversary (2),81.98623232,37864960,0.03786496
7,24,before training main model,81.98920602,37864960,0.03786496
7,24,after compiling,82.02018816,37865472,0.037865472
7,24,after training main model,82.08165683,45086208,0.045086208
7,25,before training anything,82.1258281,1230336,0.001230336
7,25,before training adversary (1),82.12276019,645632,0.000645632
7,25,after training adversary (1),82.14522675,1239552,0.001239552
7,25,after training adversary (2),82.16640307,1842944,0.001842944
7,25,before training main model,82.20311142,1842944,0.001842944
7,25,after compiling,82.16211866,1556992,0.001556992
7,25,after training main model,82.27945677,9770496,0.009770496
7,26,before training anything,82.2786089,9770496,0.009770496
7,26,before training adversary (1),82.27401728,9770496,0.009770496
7,26,after training adversary (1),82.28644864,10344192,0.010344192
7,26,after training adversary (2),82.3065559,10943744,0.010943744
7,26,before training main model,82.30769459,10943744,0.010943744
7,26,after compiling,82.30825574,10944256,0.010944256
7,26,after training main model,82.38420787,18868480,0.01886848
7,27,before training anything,82.37862912,18868480,0.01886848
7,27,before training adversary (1),82.37792461,18868480,0.01886848
7,27,after training adversary (1),82.4057815,19390208,0.019390208
7,27,after training adversary (2),82.42420941,19917824,0.019917824
7,27,before training main model,82.42255053,19917824,0.019917824
7,27,after compiling,82.42171494,19918336,0.019918336
7,27,after training main model,82.47552819,27678208,0.027678208
7,28,before training anything,82.47578214,27678208,0.027678208
7,28,before training adversary (1),82.47327539,27678208,0.027678208
7,28,after training adversary (1),82.49770394,28174592,0.028174592
7,28,after training adversary (2),82.51994112,28806400,0.0288064
7,28,before training main model,82.5163776,28806400,0.0288064
7,28,after compiling,82.51808973,28806912,0.028806912
7,28,after training main model,82.59642163,36453120,0.03645312
7,29,before training anything,82.59029402,36453120,0.03645312
7,29,before training adversary (1),82.60463411,36453120,0.03645312
7,29,after training adversary (1),82.62590464,36920832,0.036920832
7,29,after training adversary (2),82.64146125,37443072,0.037443072
7,29,before training main model,82.63965901,37443072,0.037443072
7,29,after compiling,82.63888486,37443584,0.037443584
7,29,after training main model,82.69610189,45623040,0.04562304
7,30,before training anything,82.70964736,1220608,0.001220608
7,30,before training adversary (1),82.70727578,661760,0.00066176
7,30,after training adversary (1),82.75616154,1192192,0.001192192
7,30,after training adversary (2),82.76133478,1730304,0.001730304
7,30,before training main model,82.76031078,1730304,0.001730304
7,30,after compiling,82.80038605,1403136,0.001403136
7,30,after training main model,82.90802483,9442816,0.009442816
7,31,before training anything,82.90941338,9442816,0.009442816
7,31,before training adversary (1),82.90728346,9442816,0.009442816
7,31,after training adversary (1),82.92550246,9994240,0.00999424
7,31,after training adversary (2),82.94692864,10475008,0.010475008
7,31,before training main model,82.94803046,10475008,0.010475008
7,31,after compiling,82.9488169,10475520,0.01047552
7,31,after training main model,82.99528192,18185984,0.018185984
7,32,before training anything,83.0205993,18185984,0.018185984
7,32,before training adversary (1),83.00722995,18185984,0.018185984
